2957,2021-10-12T09:52:38+0000;0444,T7960,H4425;0445,T77e8,H44e1;0544,T77d0,H3f4a;0545,T76e7,H477c;0644,T77d3,H4774;0645,T77e5,H46ad;0744,T77a3,H3d60;0745,T77e5,H4850
2958,2021-10-12T09:52:54+0000;0444,T7950,H4446;0445,T77dc,H44fc;0544,T77c5,H3f66;0545,T76df,H478f;0644,T77c5,H478f;0645,T77d6,H46c8;0744,T7793,H3d7f;0745,T77d7,H4868
2959,2021-10-12T09:53:10+0000;0444,T7942,H445c;0445,T77ce,H450a;0544,T77ba,H3f68;0545,T76d8,H479a;0644,T77bb,H4799;0645,T77ca,H46da;0744,T7788,H3d94;0745,T77ca,H487b
2960,2021-10-12T09:53:25+0000;0444,T7931,H4472;0445,T77c1,H4521;0544,T77ab,H3f7e;0545,T76cc,H47b6;0644,T77ad,H47b1;0645,T77bd,H46ed;0744,T777a,H3d9c;0745,T77bf,H488b
2961,2021-10-12T09:53:41+0000;0444,T791f,H448d;0445,T77b5,H4536;0544,T779d,H3f91;0545,T76bd,H47bc;0644,T77a0,H47c5;0645,T77b3,H4703;0744,T7770,H3daf;0745,T77b2,H4897
2962,2021-10-12T09:53:57+0000;0444,T78ab,H45a9;0445,T7772,H4628;0544,T7751,H4082;0545,T7670,H48d5;0644,T773c,H48cf;0645,T7756,H47fd;0744,T7720,H3e93;0745,T772b,H49e0
2963,2021-10-12T09:54:13+0000;0444,T7838,H4694;0445,T770f,H46c7;0544,T76fe,H4113;0545,T7624,H495f;0644,T76d3,H49c3;0645,T76e6,H48ed;0744,T76c6,H3f4b;0745,T76d6,H4ab0
2964,2021-10-12T09:54:28+0000;0444,T780f,H46f1;0445,T76df,H4738;0544,T76d0,H417d;0545,T75f6,H49e3;0644,T76b7,H49fb;0645,T76c3,H4952;0744,T76a4,H3fa1;0745,T76c0,H4af4
2965,2021-10-12T09:54:44+0000;0444,T77e8,H4742;0445,T76b9,H479a;0544,T76a3,H41e1;0545,T75ca,H4a5b;0644,T7693,H4a52;0645,T769c,H499b;0744,T767e,H3ff1;0745,T76a2,H4b41
2966,2021-10-12T09:55:00+0000;0444,T77ba,H479d;0445,T768e,H47f3;0544,T767b,H4239;0545,T759b,H4ab6;0644,T7669,H4ab1;0645,T7674,H49f8;0744,T7657,H4046;0745,T7680,H4b8a
2967,2021-10-12T09:55:16+0000;0444,T778b,H4803;0445,T7663,H484e;0544,T7648,H4290;0545,T7566,H4b24;0644,T7645,H4b0c;0645,T764a,H4a56;0744,T762c,H409f;0745,T7656,H4bec
2968,2021-10-12T09:55:31+0000;0444,T7758,H484d;0445,T763b,H489f;0544,T761b,H4300;0545,T7539,H4b94;0644,T7619,H4b64;0645,T761b,H4ac2;0744,T75ff,H40eb;0745,T762f,H4c40
2969,2021-10-12T09:55:47+0000;0444,T7723,H48b9;0445,T760b,H490c;0544,T75e9,H4364;0545,T7507,H4c06;0644,T75e7,H4bc4;0645,T75e9,H4b21;0744,T75d0,H4148;0745,T75ff,H4c97
2970,2021-10-12T09:56:03+0000;0444,T76ee,H492e;0445,T75d9,H4969;0544,T75b8,H43c7;0545,T74d4,H4c74;0644,T75b3,H4c43;0645,T75b9,H4b93;0744,T75a1,H41ae;0745,T75d1,H4cfa
2971,2021-10-12T09:56:19+0000;0444,T76b7,H4999;0445,T75a9,H49e4;0544,T7584,H442d;0545,T74a3,H4cd9;0644,T7581,H4cad;0645,T7588,H4c03;0744,T7573,H4207;0745,T75a4,H4d67
2972,2021-10-12T09:56:35+0000;0444,T767e,H4a0a;0445,T7577,H4a3e;0544,T7551,H4496;0545,T7470,H4d4e;0644,T754e,H4d21;0645,T7550,H4c74;0744,T7542,H4269;0745,T7570,H4dd3
2973,2021-10-12T09:56:50+0000;0444,T7646,H4a91;0445,T7544,H4ab1;0544,T751d,H4503;0545,T743e,H4dbf;0644,T7518,H4d9a;0645,T751d,H4cf3;0744,T7514,H42d1;0745,T753d,H4e3b
2974,2021-10-12T09:57:06+0000;0444,T760d,H4afa;0445,T7510,H4b1d;0544,T74e8,H4579;0545,T740b,H4e31;0644,T74e5,H4e0b;0645,T74e9,H4d66;0744,T74e0,H4335;0745,T750c,H4ead
2975,2021-10-12T09:57:22+0000;0444,T75d3,H4b47;0445,T74db,H4b8a;0544,T74b5,H45e3;0545,T73d9,H4ea2;0644,T74b8,H4e80;0645,T74ba,H4dd8;0744,T74ae,H43a5;0745,T74d5,H4f1f
2976,2021-10-12T09:57:38+0000;0444,T759b,H4bdc;0445,T74a7,H4c03;0544,T7480,H4658;0545,T73a6,H4f14;0644,T747e,H4ef5;0645,T7483,H4e50;0744,T747c,H440a;0745,T749f,H4f8d
2977,2021-10-12T09:57:53+0000;0444,T7563,H4c60;0445,T7474,H4c78;0544,T744c,H46c9;0545,T7373,H4f8d;0644,T7448,H4f77;0645,T744f,H4ebe;0744,T744c,H447e;0745,T7469,H500a
2978,2021-10-12T09:58:09+0000;0444,T7529,H4cdc;0445,T743e,H4cee;0544,T7417,H473b;0545,T733f,H4ffe;0644,T7418,H4fe6;0645,T741b,H4f41;0744,T741c,H44e4;0745,T7431,H5083
2979,2021-10-12T09:58:25+0000;0444,T74ee,H4d4b;0445,T740e,H4d64;0544,T73e2,H47a8;0545,T730c,H5071;0644,T73e0,H5061;0645,T73e5,H4fc1;0744,T73e8,H454d;0745,T73ff,H5102
2980,2021-10-12T09:58:41+0000;0444,T74b4,H4de9;0445,T73d8,H4ddd;0544,T73af,H481d;0545,T72df,H50e8;0644,T73ac,H50e1;0645,T73b3,H5035;0744,T73b6,H45b4;0745,T73ca,H5179
2981,2021-10-12T09:58:56+0000;0444,T747e,H4e64;0445,T73a3,H4e4c;0544,T7379,H4892;0545,T72ad,H515f;0644,T737b,H5158;0645,T7380,H50b6;0744,T7385,H4627;0745,T7394,H51fe
2982,2021-10-12T09:59:12+0000;0444,T7444,H4ed9;0445,T7371,H4ec8;0544,T7344,H4906;0545,T727d,H51d1;0644,T7348,H51c4;0645,T7349,H512e;0744,T7353,H469a;0745,T735f,H527b
2983,2021-10-12T09:59:28+0000;0444,T740d,H4f5f;0445,T733f,H4f4b;0544,T7310,H4978;0545,T724a,H524f;0644,T7311,H5243;0645,T7316,H51af;0744,T7321,H46fb;0745,T732a,H52fd
2984,2021-10-12T09:59:44+0000;0444,T73d0,H4fda;0445,T7308,H4fb7;0544,T72da,H49f7;0545,T721a,H52c9;0644,T72e3,H52ba;0645,T72e6,H522f;0744,T72f3,H476f;0745,T72f5,H5378
2985,2021-10-12T09:59:59+0000;0444,T739a,H507a;0445,T72d6,H503b;0544,T72ab,H4a68;0545,T71ee,H533a;0644,T72b6,H5333;0645,T72af,H52a8;0744,T72be,H47de;0745,T72c0,H53f8
2986,2021-10-12T10:00:15+0000;0444,T7366,H50f4;0445,T72a2,H50b9;0544,T7276,H4ae3;0545,T71ba,H53b1;0644,T7280,H53b3;0645,T727d,H532b;0744,T728d,H4853;0745,T7289,H5486
2987,2021-10-12T10:00:31+0000;0444,T7330,H517f;0445,T7271,H512b;0544,T7247,H4b49;0545,T718e,H5422;0644,T7254,H542c;0645,T724a,H53a7;0744,T725e,H48c1;0745,T7256,H54fa
2988,2021-10-12T10:00:47+0000;0444,T72fb,H520b;0445,T7240,H51a2;0544,T7215,H4bc4;0545,T7161,H5490;0644,T7225,H548f;0645,T721c,H541b;0744,T722a,H492b;0745,T7224,H557a
2989,2021-10-12T10:01:02+0000;0444,T72bf,H527b;0445,T720f,H5217;0544,T71e1,H4c32;0545,T7135,H54f9;0644,T71f3,H550c;0645,T71ec,H549a;0744,T71f9,H4999;0745,T71ef,H55f2
2990,2021-10-12T10:01:18+0000;0444,T728c,H5304;0445,T71dd,H5297;0544,T71b2,H4cae;0545,T7105,H5572;0644,T71c4,H557e;0645,T71bd,H5510;0744,T71ca,H4a09;0745,T71bc,H5677
2991,2021-10-12T10:01:34+0000;0444,T7255,H538a;0445,T71ac,H5303;0544,T7183,H4d20;0545,T70da,H55ef;0644,T7198,H55f2;0645,T718b,H558c;0744,T719a,H4a77;0745,T718b,H56f8
2992,2021-10-12T10:01:50+0000;0444,T7222,H540b;0445,T717f,H5381;0544,T7151,H4d83;0545,T70ab,H565b;0644,T716d,H5663;0645,T715a,H560d;0744,T716c,H4aed;0745,T7157,H5773
2993,2021-10-12T10:02:05+0000;0444,T71ec,H5496;0445,T714b,H53ef;0544,T7125,H4dff;0545,T7083,H56cd;0644,T713a,H56e4;0645,T712d,H5698;0744,T713d,H4b5a;0745,T7126,H57f4
2994,2021-10-12T10:02:21+0000;0444,T71b8,H5512;0445,T711e,H5473;0544,T70f4,H4e68;0545,T7058,H5733;0644,T710c,H5762;0645,T70fd,H5701;0744,T710d,H4bbe;0745,T70f6,H586a
2995,2021-10-12T10:02:37+0000;0444,T7186,H5597;0445,T70ee,H54de;0544,T70c5,H4ed7;0545,T702c,H57a4;0644,T70d9,H57dc;0645,T70ce,H5777;0744,T70df,H4c2e;0745,T70c4,H58df
2996,2021-10-12T10:02:53+0000;0444,T7151,H5611;0445,T70be,H5562;0544,T709b,H4f49;0545,T7002,H5817;0644,T70a9,H5856;0645,T70a4,H57f0;0744,T70b1,H4c9a;0745,T7093,H595b
2997,2021-10-12T10:03:09+0000;0444,T7125,H56a3;0445,T708f,H55ce;0544,T706a,H4fba;0545,T6fda,H5883;0644,T7081,H58c5;0645,T7074,H586b;0744,T7083,H4d1b;0745,T7066,H59d2
2998,2021-10-12T10:03:24+0000;0444,T70f0,H570f;0445,T7061,H564c;0544,T703f,H502a;0545,T6fb2,H58e7;0644,T705a,H5915;0645,T704a,H58dd;0744,T7057,H4d80;0745,T7037,H5a3d
2999,2021-10-12T10:03:40+0000;0444,T70bf,H57a0;0445,T7037,H56c6;0544,T7012,H5097;0545,T6f88,H5948;0644,T702d,H5981;0645,T701e,H5941;0744,T7027,H4def;0745,T7009,H5aab
3000,2021-10-12T10:03:56+0000;0444,T708e,H5815;0445,T700a,H573a;0544,T6fe6,H5107;0545,T6f5f,H59ab;0644,T6fff,H59f3;0645,T6ff1,H59aa;0744,T6ffa,H4e5b;0745,T6fdc,H5b23
3001,2021-10-12T10:04:12+0000;0444,T705e,H58a0;0445,T6fdd,H57b1;0544,T6fba,H5177;0545,T6f37,H5a0b;0644,T6fd0,H5a6c;0645,T6fc8,H5a17;0744,T6fcd,H4ebd;0745,T6fac,H5b8f
3002,2021-10-12T10:04:27+0000;0444,T702d,H590f;0445,T6fb1,H5824;0544,T6f8e,H51ee;0545,T6f0f,H5a71;0644,T6fab,H5ad2;0645,T6f9e,H5a7a;0744,T6fa5,H4f34;0745,T6f7f,H5c02
3003,2021-10-12T10:04:43+0000;0444,T7000,H5981;0445,T6f85,H58a8;0544,T6f64,H524f;0545,T6eea,H5ad1;0644,T6f81,H5b38;0645,T6f73,H5aed;0744,T6f78,H4f9b;0745,T6f54,H5c6a
3004,2021-10-12T10:04:59+0000;0444,T6fd0,H59fe;0445,T6f5a,H590a;0544,T6f3a,H52ba;0545,T6ec2,H5b37;0644,T6f56,H5b9d;0645,T6f49,H5b5c;0744,T6f50,H5007;0745,T6f29,H5cd4
3005,2021-10-12T10:05:15+0000;0444,T6fa3,H5a72;0445,T6f30,H596e;0544,T6f11,H5335;0545,T6e9d,H5b89;0644,T6f2c,H5c01;0645,T6f20,H5bbd;0744,T6f25,H5073;0745,T6efe,H5d44
3006,2021-10-12T10:05:30+0000;0444,T6f76,H5add;0445,T6f09,H59d6;0544,T6ee8,H53a4;0545,T6e7a,H5bec;0644,T6f01,H5c72;0645,T6ef9,H5c1e;0744,T6efd,H50d6;0745,T6ed5,H5db0
3007,2021-10-12T10:05:46+0000;0444,T6f4c,H5b52;0445,T6edf,H5a42;0544,T6ebe,H5411;0545,T6e53,H5c48;0644,T6ed6,H5ce8;0645,T6ed0,H5c87;0744,T6ed4,H5146;0745,T6eaa,H5e14
3008,2021-10-12T10:06:02+0000;0444,T6f1e,H5bc2;0445,T6eb7,H5aab;0544,T6e99,H547b;0545,T6e2e,H5cac;0644,T6eb3,H5d40;0645,T6eaa,H5ceb;0744,T6ea9,H51af;0745,T6e81,H5e87
3009,2021-10-12T10:06:18+0000;0444,T6ef4,H5c2c;0445,T6e8d,H5b12;0544,T6e73,H54dd;0545,T6e0e,H5d03;0644,T6e90,H5d9d;0645,T6e81,H5d55;0744,T6e83,H5209;0745,T6e56,H5eed
3010,2021-10-12T10:06:33+0000;0444,T6eca,H5c95;0445,T6e66,H5b6f;0544,T6e4c,H5543;0545,T6de7,H5d5c;0644,T6e61,H5e10;0645,T6e5b,H5db6;0744,T6e5c,H5280;0745,T6e30,H5f50
3011,2021-10-12T10:06:49+0000;0444,T6ea2,H5cff;0445,T6e3d,H5bda;0544,T6e24,H55a8;0545,T6dc4,H5db9;0644,T6e40,H5e5e;0645,T6e34,H5e1f;0744,T6e34,H52e1;0745,T6e09,H5fb6
3012,2021-10-12T10:07:05+0000;0444,T6e77,H5d76;0445,T6e1a,H5c39;0544,T6dfd,H560b;0545,T6da0,H5e12;0644,T6e18,H5ecf;0645,T6e0e,H5e7f;0744,T6e0c,H5341;0745,T6de0,H6025
3013,2021-10-12T10:07:21+0000;0444,T6e4f,H5de8;0445,T6df2,H5ca2;0544,T6dd8,H5671;0545,T6d7f,H5e69;0644,T6df2,H5f31;0645,T6de9,H5ee6;0744,T6de6,H53aa;0745,T6dba,H6081
3014,2021-10-12T10:07:36+0000;0444,T6e26,H5e54;0445,T6dcf,H5d06;0544,T6db6,H56d0;0545,T6d5c,H5ec8;0644,T6dd2,H5f7c;0645,T6dc6,H5f42;0744,T6dc3,H5403;0745,T6d95,H60e1
3015,2021-10-12T10:07:52+0000;0444,T6e00,H5eb9;0445,T6da8,H5d6a;0544,T6d93,H5735;0545,T6d3d,H5f1d;0644,T6dab,H5ff3;0645,T6da4,H5fa1;0744,T6d9e,H546b;0745,T6d72,H6146
3016,2021-10-12T10:08:08+0000;0444,T6ddc,H5f20;0445,T6d85,H5dd8;0544,T6d6f,H5798;0545,T6d1c,H5f6d;0644,T6d85,H6044;0645,T6d80,H5ff9;0744,T6d7b,H54cc;0745,T6d4b,H61ad
3017,2021-10-12T10:08:24+0000;0444,T6db5,H5f87;0445,T6d60,H5e2e;0544,T6d4c,H57e9;0545,T6cfc,H5fc5;0644,T6d66,H60a5;0645,T6d5d,H6062;0744,T6d57,H552c;0745,T6d29,H6205
3018,2021-10-12T10:08:39+0000;0444,T6d90,H5fed;0445,T6d40,H5e8e;0544,T6d2a,H584b;0545,T6cdf,H6015;0644,T6d41,H6109;0645,T6d3c,H60b2;0744,T6d32,H5586;0745,T6d05,H6267
3019,2021-10-12T10:08:55+0000;0444,T6d69,H6050;0445,T6d1b,H5ef3;0544,T6d07,H589c;0545,T6cbe,H606d;0644,T6d20,H615f;0645,T6d1b,H610a;0744,T6d0e,H55eb;0745,T6ce4,H62c5
3020,2021-10-12T10:09:11+0000;0444,T6d43,H60ad;0445,T6cf5,H5f51;0544,T6ce6,H58f9;0545,T6c9c,H60c3;0644,T6d00,H61ba;0645,T6cfb,H6168;0744,T6ced,H564b;0745,T6cc2,H6322
3021,2021-10-12T10:09:27+0000;0444,T6d1e,H6115;0445,T6cd4,H5fa7;0544,T6cc6,H594c;0545,T6c7f,H6116;0644,T6ce0,H621a;0645,T6cd8,H61ca;0744,T6cce,H56ac;0745,T6ca0,H637f
3022,2021-10-12T10:09:43+0000;0444,T6cfc,H617b;0445,T6cb6,H6006;0544,T6ca4,H5996;0545,T6c61,H616e;0644,T6cbc,H6277;0645,T6cb8,H6226;0744,T6ca9,H56fc;0745,T6c7c,H63df
3023,2021-10-12T10:09:58+0000;0444,T6cd5,H61d9;0445,T6c93,H6066;0544,T6c83,H59f0;0545,T6c42,H61b7;0644,T6c99,H62d8;0645,T6c98,H628e;0744,T6c86,H5761;0745,T6c5b,H6439
3024,2021-10-12T10:10:14+0000;0444,T6cb3,H6239;0445,T6c73,H60b9;0544,T6c60,H5a3d;0545,T6c25,H620a;0644,T6c77,H6334;0645,T6c78,H62e8;0744,T6c68,H57b4;0745,T6c3d,H6492
3025,2021-10-12T10:10:30+0000;0444,T6c93,H6294;0445,T6c52,H6119;0544,T6c42,H5a8d;0545,T6c09,H6254;0644,T6c59,H6383;0645,T6c59,H6340;0744,T6c45,H580b;0745,T6c1c,H64f5
3026,2021-10-12T10:10:46+0000;0444,T6c75,H62f6;0445,T6c32,H616f;0544,T6c24,H5ae1;0545,T6bed,H62a5;0644,T6c36,H63e4;0645,T6c3b,H6397;0744,T6c25,H5852;0745,T6bfe,H6554
3027,2021-10-12T10:11:01+0000;0444,T6c50,H634f;0445,T6c13,H61c4;0544,T6c04,H5b27;0545,T6bcf,H62f5;0644,T6c1b,H642b;0645,T6c20,H63e5;0744,T6c05,H58a4;0745,T6bde,H65ae
3028,2021-10-12T10:11:17+0000;0444,T6c32,H63a2;0445,T6bf5,H6218;0544,T6be7,H5b79;0545,T6bb4,H6341;0644,T6bfd,H648b;0645,T6c00,H643c;0744,T6be8,H58f9;0745,T6bc2,H6606
3029,2021-10-12T10:11:33+0000;0444,T6c13,H63f6;0445,T6bd6,H626d;0544,T6bcb,H5bbc;0545,T6b97,H639f;0644,T6be4,H64d3;0645,T6be1,H6493;0744,T6bc8,H5947;0745,T6ba2,H6656
3030,2021-10-12T10:11:49+0000;0444,T6bf3,H6457;0445,T6bb8,H62c5;0544,T6baf,H5c0d;0545,T6b7f,H63d9;0644,T6bc8,H650f;0645,T6bc5,H64e9;0744,T6ba8,H5994;0745,T6b84,H669b
3031,2021-10-12T10:12:04+0000;0444,T6bd3,H64b4;0445,T6b99,H6318;0544,T6b91,H5c5a;0545,T6b62,H642a;0644,T6bae,H6564;0645,T6ba8,H6532;0744,T6b8b,H59df;0745,T6b69,H66f5
3032,2021-10-12T10:12:20+0000;0444,T6bb6,H6509;0445,T6b7b,H6365;0544,T6b75,H5c9f;0545,T6b49,H6472;0644,T6b89,H65c3;0645,T6b8a,H6582;0744,T6b71,H5a2e;0745,T6b4b,H6747
3033,2021-10-12T10:12:36+0000;0444,T6b96,H655e;0445,T6b61,H63b8;0544,T6b57,H5cf0;0545,T6b2e,H64b5;0644,T6b72,H6608;0645,T6b6d,H65d2;0744,T6b56,H5a7e;0745,T6b2d,H6798
3034,2021-10-12T10:12:52+0000;0444,T6b79,H65a9;0445,T6b44,H6401;0544,T6b3a,H5d37;0545,T6b13,H64fb;0644,T6b5c,H6658;0645,T6b53,H6620;0744,T6b39,H5ad7;0745,T6b12,H67e6
3035,2021-10-12T10:13:07+0000;0444,T6b5c,H6607;0445,T6b26,H645c;0544,T6b22,H5d80;0545,T6af9,H654b;0644,T6b3f,H6698;0645,T6b38,H6668;0744,T6b1d,H5b16;0745,T6af6,H6837
3036,2021-10-12T10:13:23+0000;0444,T6b41,H6658;0445,T6b09,H64a5;0544,T6b03,H5dc7;0545,T6ae1,H658e;0644,T6b22,H66f1;0645,T6b1b,H66bf;0744,T6b00,H5b5a;0745,T6add,H687a
3037,2021-10-12T10:13:39+0000;0444,T6b23,H66a7;0445,T6aee,H64f1;0544,T6ae8,H5e0a;0545,T6ac8,H65d2;0644,T6b06,H673a;0645,T6b04,H6700;0744,T6ae5,H5b9b;0745,T6ac5,H68cd
3038,2021-10-12T10:13:55+0000;0444,T6b09,H66f1;0445,T6ad3,H6546;0544,T6ad3,H5e4b;0545,T6aae,H661a;0644,T6aec,H6786;0645,T6aeb,H6750;0744,T6aca,H5be4;0745,T6aa9,H6913
3039,2021-10-12T10:14:10+0000;0444,T6aec,H6747;0445,T6ab8,H658e;0544,T6ab8,H5e95;0545,T6a98,H6659;0644,T6ad2,H67d3;0645,T6ad4,H6790;0744,T6ab1,H5c2d;0745,T6a8f,H695b
3040,2021-10-12T10:14:26+0000;0444,T6ad2,H6798;0445,T6a9c,H65d7;0544,T6a9f,H5ed3;0545,T6a81,H669c;0644,T6ab5,H6821;0645,T6ab9,H67dd;0744,T6a97,H5c6e;0745,T6a75,H69ab
3041,2021-10-12T10:14:42+0000;0444,T6ab4,H67e1;0445,T6a86,H6623;0544,T6a86,H5f18;0545,T6a68,H66dc;0644,T6a9f,H686e;0645,T6a9f,H6824;0744,T6a7f,H5cad;0745,T6a60,H69e5
3042,2021-10-12T10:14:58+0000;0444,T6a99,H6830;0445,T6a6a,H666d;0544,T6a6c,H5f57;0545,T6a51,H6720;0644,T6a88,H68a5;0645,T6a86,H6868;0744,T6a66,H5ceb;0745,T6a46,H6a32
3043,2021-10-12T10:15:13+0000;0444,T6a7d,H6880;0445,T6a52,H66ba;0544,T6a53,H5f9a;0545,T6a3d,H6764;0644,T6a71,H68db;0645,T6a71,H68b2;0744,T6a4c,H5d2b;0745,T6a2d,H6a74
3044,2021-10-12T10:15:29+0000;0444,T6a63,H68ba;0445,T6a38,H66f8;0544,T6a3c,H5fd3;0545,T6a25,H679f;0644,T6a57,H6929;0645,T6a59,H68ef;0744,T6a32,H5d67;0745,T6a16,H6abc
3045,2021-10-12T10:15:45+0000;0444,T6a49,H6917;0445,T6a20,H6741;0544,T6a24,H6013;0545,T6a0f,H67d9;0644,T6a40,H6971;0645,T6a42,H6931;0744,T6a1b,H5da6;0745,T69ff,H6afc
3046,2021-10-12T10:16:01+0000;0444,T6a33,H6956;0445,T6a07,H677e;0544,T6a0d,H6051;0545,T69f9,H681b;0644,T6a26,H69b8;0645,T6a2c,H6974;0744,T6a06,H5dea;0745,T69e8,H6b3b
3047,2021-10-12T10:16:17+0000;0444,T6a1a,H69a0;0445,T69f2,H67c9;0544,T69f7,H6095;0545,T69e4,H6850;0644,T6a10,H6a00;0645,T6a15,H69b6;0744,T69ef,H5e24;0745,T69d1,H6b80
3048,2021-10-12T10:16:32+0000;0444,T6a04,H69e6;0445,T69d8,H6814;0544,T69e2,H60ca;0545,T69cd,H6893;0644,T69fb,H6a43;0645,T69ff,H69fd;0744,T69d5,H5e61;0745,T69ba,H6bc4
3049,2021-10-12T10:16:48+0000;0444,T69ed,H6a2e;0445,T69c2,H685b;0544,T69c9,H6104;0545,T69ba,H68d2;0644,T69e7,H6a6d;0645,T69e8,H6a3a;0744,T69bf,H5e9d;0745,T69a5,H6bfb
3050,2021-10-12T10:17:04+0000;0444,T69d3,H6a70;0445,T69aa,H689f;0544,T69b5,H6137;0545,T69a6,H6908;0644,T69d1,H6ab6;0645,T69d3,H6a78;0744,T69a8,H5ed5;0745,T698f,H6c43
3051,2021-10-12T10:17:20+0000;0444,T69bc,H6aae;0445,T6996,H68e1;0544,T699e,H616d;0545,T6993,H6948;0644,T69b8,H6afc;0645,T69bf,H6ab8;0744,T6996,H5f0d;0745,T6979,H6c7d
3052,2021-10-12T10:17:35+0000;0444,T69a5,H6afa;0445,T6981,H691a;0544,T698b,H61b4;0545,T697c,H697e;0644,T69a3,H6b36;0645,T69a8,H6af3;0744,T697d,H5f47;0745,T6964,H6cc4
3053,2021-10-12T10:17:51+0000;0444,T698f,H6b36;0445,T696b,H695b;0544,T6976,H61dc;0545,T6969,H69b5;0644,T698f,H6b77;0645,T6992,H6b32;0744,T696b,H5f80;0745,T6950,H6cf9
3054,2021-10-12T10:18:07+0000;0444,T697a,H6b77;0445,T6955,H699a;0544,T6962,H6220;0545,T6958,H69e8;0644,T6977,H6bb8;0645,T697f,H6b69;0744,T6955,H5fb3;0745,T693c,H6d34
3055,2021-10-12T10:18:23+0000;0444,T6962,H6bbc;0445,T693f,H69d7;0544,T694d,H624c;0545,T6943,H6a27;0644,T6961,H6bf6;0645,T696a,H6ba5;0744,T693f,H5fef;0745,T6928,H6d73
3056,2021-10-12T10:18:38+0000;0444,T694f,H6bf6;0445,T692d,H6a14;0544,T6938,H6287;0545,T6931,H6a66;0644,T694f,H6c35;0645,T6959,H6be1;0744,T692c,H6020;0745,T6914,H6da5
3057,2021-10-12T10:18:54+0000;0444,T6938,H6c3c;0445,T6918,H6a53;0544,T6926,H62be;0545,T691d,H6a91;0644,T693c,H6c75;0645,T6944,H6c25;0744,T6919,H6050;0745,T6901,H6de6
3058,2021-10-12T10:19:10+0000;0444,T6928,H6c6e;0445,T6903,H6a89;0544,T6914,H62e4;0545,T690b,H6aca;0644,T6927,H6cb5;0645,T6931,H6c56;0744,T6905,H6087;0745,T68ee,H6e1f
3059,2021-10-12T10:19:26+0000;0444,T6911,H6cb7;0445,T68f1,H6ac5;0544,T68ff,H6327;0545,T68f8,H6afa;0644,T6915,H6ce7;0645,T6922,H6c8f;0744,T68f0,H60b6;0745,T68da,H6e51
3060,2021-10-12T10:19:41+0000;0444,T68fb,H6cf8;0445,T68dd,H6b03;0544,T68eb,H6355;0545,T68e7,H6b30;0644,T6902,H6d15;0645,T690b,H6cc5;0744,T68da,H60f0;0745,T68c8,H6e8a
3061,2021-10-12T10:19:57+0000;0444,T68e6,H6d2a;0445,T68c9,H6b45;0544,T68d8,H6385;0545,T68d3,H6b64;0644,T68f1,H6d55;0645,T68f8,H6cfd;0744,T68ca,H611d;0745,T68b6,H6ebe
3062,2021-10-12T10:20:13+0000;0444,T68d7,H6d66;0445,T68b9,H6b71;0544,T68c6,H63b3;0545,T68c3,H6b8d;0644,T68dd,H6d8f;0645,T68e6,H6d2f;0744,T68b6,H614e;0745,T68a2,H6efb
3063,2021-10-12T10:20:29+0000;0444,T68c2,H6d95;0445,T68a3,H6bac;0544,T68b4,H63e0;0545,T68b3,H6bc0;0644,T68ce,H6db1;0645,T68d6,H6d65;0744,T68a4,H617c;0745,T6890,H6f2e
3064,2021-10-12T10:20:44+0000;0444,T68b0,H6dd4;0445,T6892,H6bea;0544,T68a2,H6415;0545,T68a2,H6bf0;0644,T68bc,H6de8;0645,T68c1,H6d97;0744,T6895,H61b3;0745,T6880,H6f5e
3065,2021-10-12T10:21:00+0000;0444,T689e,H6e0c;0445,T6884,H6c26;0544,T6891,H6446;0545,T6893,H6c1f;0644,T68ab,H6e1e;0645,T68b3,H6dcd;0744,T687f,H61da;0745,T6870,H6f97
3066,2021-10-12T10:21:16+0000;0444,T6889,H6e40;0445,T6872,H6c4b;0544,T6881,H6470;0545,T6884,H6c4a;0644,T689a,H6e50;0645,T68a1,H6e02;0744,T686e,H620a;0745,T685c,H6fbf
3067,2021-10-12T10:21:32+0000;0444,T6879,H6e7d;0445,T685f,H6c8c;0544,T686f,H6495;0545,T6871,H6c80;0644,T6887,H6e8a;0645,T6891,H6e35;0744,T685e,H623a;0745,T684e,H6ff3
3068,2021-10-12T10:21:48+0000;0444,T6866,H6eaf;0445,T684f,H6cb7;0544,T6861,H64c5;0545,T6864,H6ca9;0644,T6878,H6eb6;0645,T6882,H6e69;0744,T684a,H6266;0745,T683f,H7025
3069,2021-10-12T10:22:03+0000;0444,T6854,H6ee9;0445,T683b,H6cec;0544,T6850,H64f2;0545,T6856,H6cd3;0644,T6868,H6eea;0645,T6871,H6e96;0744,T683b,H6294;0745,T682d,H7051
3070,2021-10-12T10:22:19+0000;0444,T6846,H6f1e;0445,T682d,H6d20;0544,T683e,H651d;0545,T6845,H6d00;0644,T6858,H6f20;0645,T6860,H6ec7;0744,T682a,H62c1;0745,T681d,H7081
3071,2021-10-12T10:22:35+0000;0444,T6832,H6f45;0445,T681b,H6d4c;0544,T6831,H654d;0545,T6838,H6d29;0644,T6849,H6f49;0645,T6851,H6efe;0744,T681a,H62eb;0745,T680c,H70ab
3072,2021-10-12T10:22:51+0000;0444,T6821,H6f83;0445,T680b,H6d7d;0544,T6821,H6575;0545,T6828,H6d4b;0644,T6837,H6f7c;0645,T6841,H6f2b;0744,T6808,H6310;0745,T67fe,H70d0
